1.105920696234076530e+02,1.114584415455899347e+02,8.883614285716313930e+01,8.858332065115436649e+01
1.152113054275716593e+02,1.106275292388651224e+02,9.099409157581428076e+01,6.584952660181093620e+01
1.114216873892073778e+02,1.136723381541675195e+02,5.283186831060879030e+01,8.381890714407349208e+01
1.112461400890535543e+02,1.113061394215486786e+02,1.544765109015178872e+01,2.750808158536384340e+01
1.132259630012349021e+02,8.578814750710374426e+01,9.118401364731083447e+01,9.073155757341544358e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.123292386762523449e+02,4.032122713208804043e+01,3.011086663898648652e+01,9.069939852783593892e+01
1.097405956702200882e+02,3.414702612449179719e-01,-1.338751153153013540e+01,3.208608889268780295e-01
5.756147739703090593e+01,1.125639007014810744e+02,8.894013814934467632e+01,8.951367264605100615e+01
4.212621759686017953e+01,1.120607977742468080e+02,8.457123275641289695e+01,2.053777634915842754e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.744830170848743478e+01,1.099497061720261115e+01,8.701235750432683602e+00,-2.572802157599215889e+01
5.478623494627382939e+01,4.041477387022802503e+01,8.228340734333600892e+01,8.823328492645894983e+01
-4.675939626679924466e+00,8.363852455289800503e+01,4.112819276923058709e+01,-3.034111654792185142e+00
3.929832448089766217e+01,0.000000000000000000e+00,1.094261120031097789e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.796658302303855237e+01,1.465000014223015228e+02,8.880594842390908639e+01,1.067508553125079374e+02
8.833275175815414570e+01,1.510656697218780380e+02,9.100491268309757231e+01,5.039778260678320976e+01
8.809788418377293340e+01,1.468628267686673325e+02,6.306458506179529877e+01,1.014813502120318844e+02
8.963532967608725244e+01,1.393489016631042148e+02,8.658024550095214877e+00,6.478153237784026430e+01
8.866472996775294746e+01,1.255093098191608618e+02,9.114960536498999488e+01,1.012984739513846080e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.797978854323055486e+01,5.038096282004947568e+01,3.496346230994086568e+01,1.089055367533060661e+02
5.378177140082906504e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.368063164230452600e+01,1.549117758474445736e+02,8.930507635264967803e+01,9.947944228053907523e+01
2.022298152170846208e+01,1.411700842959974693e+02,8.995791540475282488e+01,6.729598236042795634e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.653719252485253577e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.900000000000000000e+01
2.025867559461123335e+01,6.680653431339626991e+01,9.087107630823277304e+01,1.068784692868381114e+02
-1.286169475946473639e+01,4.350846604393886707e+01,0.000000000000000000e+00,0.000000000000000000e+00
-2.565172576069079557e+00,-1.000000000000000000e+01,7.170690029526770815e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.013718730413322078e+01,1.066415230430026924e+02,1.078320213322947723e+02,8.788524909023358589e+01
8.721439298665056583e+01,1.064253939905715356e+02,1.083250397627664512e+02,6.584596048159829706e+01
8.821085913099960862e+01,1.046622818206873262e+02,8.334481994910720459e+01,8.863004474869934768e+01
8.801449331555896549e+01,1.105465343030629128e+02,8.161142752717255178e+01,2.765818820785758447e+01
8.688172585490144684e+01,6.251689601298460275e+01,1.102010804175015295e+02,8.055186779865844926e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.873412272065107231e+01,4.717110550606166441e+01,4.958873749698175004e+01,7.666519327964222441e+01
6.550982311691575433e+01,0.000000000000000000e+00,-5.014979764368864501e+00,0.000000000000000000e+00
4.573411211871569293e+01,1.054378520559082091e+02,1.108782622926270278e+02,8.462958446281895419e+01
1.792605453798330473e+01,1.062799326294810101e+02,1.108060841822435947e+02,5.409682568945338232e+01
-4.552508460910865473e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.283987685639710641e+01,1.093418054052501276e+02,1.922712319105835732e+01,-2.505876384297969395e+01
